id,prop
1758094,0.593175421
1456001,0.592501648
1554831,0.592222721
1365164,0.591636787
1440181,0.591378193
1554788,0.589254623
1554906,0.588349836
1554641,0.588070561
1468140,0.586316577
1514599,0.585645325
1554766,0.585582787
1571357,0.584907017
1440012,0.582224938
1554789,0.580698254
25234,0.580540431
1374578,0.580382509
1377949,0.579951614
1348909,0.576436516
1615296,0.575465219
56308,0.573247723
1455061,0.572763326
24194,0.572477717
1520055,0.572215534
1553741,0.572091943
1367610,0.570582744
1554867,0.56915856
1612778,0.567648706
1050521,0.56635658
1372462,0.565992794
12266,0.565875225
1489473,0.565330722
1440900,0.564966669
1473089,0.564086817
1482058,0.56404524
1441517,0.563921244
1553491,0.562895373
1545092,0.561806593
1615367,0.56134492
1546058,0.561289603
1443864,0.561149803
1037198,0.56113201
21918,0.560310903
1385204,0.559523631
1366761,0.559473208
20095,0.558267558
1371746,0.558141839
1452223,0.558084488
1479500,0.556245409
1361113,0.556150559
1049861,0.554508324
1489469,0.554442049
1049929,0.55436936
11669,0.554217209
1615355,0.553336569
26333,0.550994217
1283383,0.550973688
1554786,0.550605578
1553082,0.547899432
1553754,0.542071826
1556744,0.541652211
1546162,0.540439656
1440434,0.540350161
1553661,0.538907854
1554869,0.538191536
6410,0.538171059
1545753,0.53682282
30639,0.536208034
1748450,0.534664035
7463,0.534256842
1554755,0.533491644
1482277,0.532907132
11670,0.532766266
1484155,0.532662651
1456535,0.5324959
1554234,0.53197408
1482609,0.531820841
23364,0.530256938
1441197,0.529507261
1742604,0.529132483
1561097,0.528447784
12490,0.528304537
23004,0.527886922
1455877,0.526647483
1441196,0.524364961
1367559,0.524250753
1554873,0.523295717
1443455,0.522627466
1552762,0.521475548
1455903,0.520965291
1383083,0.518315249
7599,0.517813665
1456319,0.516211389
1554373,0.514531905
1544686,0.511972695
1570554,0.510287919
1554374,0.509675934
1479707,0.508763018
1373466,0.508182199
1441513,0.507156115
1023402,0.507133279
1443404,0.507097708
28055,0.506426781
1455902,0.505994857
1348968,0.505479732
1553772,0.504373105
1441518,0.504031438
1731340,0.501993619
1647179,0.501742661
1224413,0.501644294
1742597,0.500679211
1344717,0.499217829
1647167,0.495896188
1442208,0.495228251
1554201,0.494018762
1554237,0.493425267
1349149,0.49299612
6875,0.492597938
1554897,0.492529294
1347724,0.491295891
1740030,0.490688722
1553078,0.490435745
24717,0.490317422
1448586,0.489143259
6599,0.488935191
1553213,0.488477885
1545033,0.487273751
1553489,0.48618391
1554232,0.485738023
1545666,0.485715084
1570555,0.48506255
1570863,0.484137838
1554754,0.481959138
1440529,0.481789724
1404960,0.481400856
2834,0.480947883
1347199,0.480933675
1345326,0.480717515
26328,0.480605802
1472954,0.477654613
6874,0.477427958
1544998,0.476147603
1446178,0.476017871
1552759,0.474782213
1553114,0.474022876
1553080,0.473919045
1344280,0.473629437
1647193,0.473263784
1552813,0.472800947
12475,0.472772176
1553208,0.47235655
1468129,0.472073442
7598,0.471781212
1554207,0.471729656
1372901,0.471665372
1554635,0.471444879
1441520,0.471143201
1554757,0.470272221
1615353,0.468733367
1552569,0.466633513
1553780,0.466044185
1647169,0.466025394
1448789,0.465256602
1376579,0.465212623
1447322,0.464965161
1346838,0.464955788
1609249,0.463182631
1554899,0.463180422
1482197,0.461415587
2133,0.460826638
2803,0.459747571
1745662,0.458895366
1364395,0.458733766
1448913,0.458713852
1364360,0.458657442
24635,0.458537539
6876,0.458475194
1570551,0.4581752
1553209,0.457422895
1448587,0.457022673
1473907,0.455665005
1667362,0.454745794
1552816,0.454377794
24739,0.454218691
1018207,0.454073394
1552803,0.453932188
1554235,0.453895078
1552758,0.453777974
1554858,0.453540121
1496785,0.452635496
1570553,0.452580884
18671,0.451097974
1343375,0.450518999
1446801,0.448769627
1552766,0.448548088
1529815,0.447489914
1283265,0.447466511
1647197,0.447260917
1455838,0.447038488
7564,0.446208867
1742608,0.445228482
1552570,0.444849818
1446387,0.444193904
1552768,0.443942206
1491237,0.443928895
1377160,0.443361119
1446632,0.442619085
1347049,0.44218787
1647205,0.441991462
24971,0.441472033
1474048,0.441106547
1385208,0.440931501
1364177,0.440909627
1552764,0.437965603
1283253,0.437694357
6570,0.437568694
1529762,0.437533867
1554802,0.437389517
1552814,0.437003499
1366232,0.435902407
1609295,0.434990123
1554209,0.433280709
1546123,0.432659429
1479442,0.431523197
1486738,0.430742281
1374463,0.430568
12101,0.42832707
1441195,0.428215057
1617187,0.427674597
1517340,0.427148557
1495824,0.426932717
1738677,0.426353396
1554756,0.426123998
1348245,0.425538019
1365549,0.424792221
20521,0.424260641
1378312,0.423382476
1385176,0.422848317
1441692,0.421093058
25498,0.420608953
19895,0.42056556
6877,0.420292369
1552767,0.419228538
1554696,0.417561618
1284285,0.417312489
1376157,0.417238277
1374532,0.417032855
1553748,0.416169196
1366365,0.415410614
28733,0.414476531
1367919,0.414160485
1376798,0.413160677
1345914,0.412332323
1554424,0.411667496
1495823,0.410790108
1613008,0.41052961
1365029,0.408928687
2091,0.406821248
1561096,0.406403715
1373961,0.406248567
1479459,0.40498661
1371336,0.403912845
1344647,0.403556736
1554812,0.403219851
1446474,0.400384806
1376769,0.399083517
1554814,0.398821788
20218,0.397425407
1498150,0.395843992
1343571,0.395288736
1375819,0.39501025
1732956,0.394676175
1375441,0.391896544
1615352,0.391015646
1554724,0.39059395
1472779,0.390395713
1446156,0.389206779
25867,0.389059206
1370586,0.388637434
1552575,0.388093406
1561099,0.387855114
24972,0.384607531
1252872,0.384511945
1369362,0.37980928
1554701,0.376725404
1554698,0.375894562
1345907,0.374635558
1456225,0.374267544
1375505,0.367702826
1367756,0.367032822
1479592,0.357319136
25067,0.35099692
1474173,0.309868214
1446746,0.286781873
7763,0.284505393
1456271,0.278208597
1446577,0.263682985
1236347,4.787059794
1236326,4.787031219
1236324,4.786995449
1218562,4.786953927
1218531,4.404812876
1104282,3.919960376
4566,3.483334769
1218324,3.347497987
5664,3.240536477
8235,3.019988356
1218586,2.988909289
1106791,2.825087776
306229,2.758370456
10480,2.758370589
1219273,2.620612169
1105854,2.622555281
8057,2.578074527
1218583,2.56980694
349599,2.518229776
1106486,2.49440282
10411,2.501289215
305856,2.501289215
14433,2.396884721
1222771,2.361602335
351108,2.336784062
343450,2.442337722
4643,2.366453074
826203,2.196491449
693527,2.196454564
350304,2.196375793
4171,2.28979707
773527,2.266784371
5179,2.296052043
859668,2.263355835
352124,2.097982108
693114,2.097845783
1105325,2.248198018
1105466,2.223969883
12376,2.213016592
5177,2.203359656
305519,2.18655196
1105884,2.193411502
932068,2.176680922
567585,2.174022939
8080,2.106433075
306860,2.103142038
327509,2.157628668
326638,2.106473697
685941,2.101877606
1283850,2.101858972
343215,2.149779152
350872,1.9626804
1104530,2.130175072
5178,2.132116628
4151,2.125131685
582241,2.071650222
1103688,2.093124993
4149,2.090883453
1222744,1.88454147
693226,1.996399301
351992,1.996348622
353425,1.98314023
825436,1.983138707
682704,1.982398964
412617,1.977177434
459537,1.960415141
1106628,2.057145208
579687,2.051265978
306345,2.000009145
8218,2.019344974
568576,2.038629144
328526,2.004215405
909194,2.027413866
10550,2.021433274
304924,2.020935445
1104949,2.01512739
910095,2.019707838
1222562,2.018132357
353969,1.91794703
22473,2.003847593
711317,1.956245604
346626,1.99705894
581362,2.000682104
349184,2.004652918
352038,1.954754741
894473,2.003242905
1717400,1.864600884
74704,1.929257023
8480,1.929257023
69843,1.929257023
306177,1.929257023
693110,1.866597075
352644,1.866668787
567500,1.986751548
909645,1.985957421
304927,1.983467125
458366,1.946283463
861248,1.979589902
500030,1.973868235
713057,1.971456321
305940,1.954009409
681962,1.895773555
827001,1.895728556
353000,1.895067861
1283709,1.861174325
349685,1.961563502
27979,1.961563502
860608,1.925530739
1107016,1.951285966
511223,1.951197345
681061,1.901949647
353260,1.901949647
682681,1.901845074
826164,1.901602678
1106203,1.904225093
346655,1.930647335
3075,1.92521831
1283440,1.92519626
345981,1.928770572
17544,1.928770782
13677,1.923457039
1234981,1.92109756
343840,1.913070878
947548,1.913446009
1103913,1.91063266
88346,1.907684784
31240,1.907551762
344173,1.905848334
10489,1.90481546
346470,1.903107744
1284110,1.823901596
343352,1.897442446
1105925,1.87364519
8402,1.877972617
350793,1.831071879
1106588,1.87930067
731909,1.886783067
1283710,1.796178302
500050,1.872670164
581345,1.870164717
306791,1.857770086
18193,1.856969321
54942,1.856969321
346614,1.863623805
305598,1.86324598
17536,1.863240278
305087,1.852803563
1283652,1.788675106
347798,1.8068711
1222732,1.85118493
328549,1.835920586
348702,1.85738959
1104906,1.856022556
20929,1.851445718
304642,1.851350807
110794,1.851350807
54708,1.851350807
110795,1.851350807
1223453,1.850273573
347782,1.818825596
773532,1.833253796
579952,1.845385572
16-Mg(Be4Co)3-221-3237609_1,1.848616272
460247,1.846976399
511127,1.84659734
307575,1.836132548
1283503,1.775533086
501490,1.843148932
16-Be12FeIr3-221-7830514_2,1.83984839
1103698,1.838744007
909592,1.800153618
349918,1.784162443
1283867,1.746895902
499780,1.82986001
648043,1.826852575
347327,1.82645569
1106917,1.769439582
344751,1.823670312
18761,1.795018518
304541,1.812268234
579368,1.805512066
773531,1.808551963
344948,1.804092594
349072,1.803862271
500683,1.792219732
6913,1.799867993
502011,1.794797563
894418,1.795539254
931976,1.79000541
433216,1.609357492
1223454,1.7867374
892536,1.786594329
344906,1.784169705
807865,1.783580298
346166,1.773658832
17518,1.773645541
306131,1.740554932
1283653,1.73164094
10904,1.766915856
29468,1.756125676
304462,1.755841225
1283773,1.740669831
343698,1.739780503
304528,1.74147963
10576,1.741028994
1283764,1.705288437
1222720,1.759111899
13839,1.733964416
765154,1.737220188
909805,1.752380475
948244,1.751184132
931641,1.7476009
13837,1.729677972
431592,1.577614714
1103872,1.744732056
1429146,1.615408177
307308,1.740250001
581243,1.721570018
306479,1.72746323
338021,1.727449628
773581,1.699444321
17995,1.732482686
306889,1.732467363
344895,1.72889573
17502,1.728870508
348106,1.732708702
21316,1.732630033
347473,1.707595409
893961,1.722357213
742029,1.72851803
343463,1.718966599
17533,1.718911417
304840,1.726883263
10122,1.689405815
344073,1.689398444
893594,1.727620659
17363,1.724967337
349391,1.724917439
349451,1.648082926
581255,1.690013187
933168,1.715282667
931874,1.716224364
499711,1.712810682
894073,1.712560636
894234,1.710409854
18866,1.705110657
348615,1.705105404
501640,1.709368543
343649,1.651056593
816310,1.704564364
859303,1.704408604
10614,1.700881873
346385,1.700878929
431670,1.556967858
742033,1.679888595
908912,1.696080536
13835,1.667371025
345157,1.56260609
94919,1.674681359
304487,1.674532886
10516,1.674492078
94913,1.674389318
1218229,1.633978837
909553,1.665550053
499974,1.68678393
580727,1.663854553
512158,1.685100749
18039,1.651989954
348522,1.651967726
17524,1.683946915
348720,1.683935528
1235046,1.683088446
20145,1.682145955
909393,1.646629447
1106946,1.675835187
860408,1.678922015
377714,1.653577184
1105895,1.675390179
907807,1.644354868
376641,1.666369845
18716,1.67341141
343143,1.67341141
893284,1.672723257
305170,1.651480876
500829,1.669786121
353213,1.610012166
579269,1.667857778
7-As(PtI)3-221-4743689_2,1.579411298
27136,1.633563634
892963,1.664191176
1223683,1.615919184
501006,1.660037324
682321,1.57589972
693138,1.52565347
351750,1.525304363
825769,1.525287209
941823,1.656584767
350911,1.474652621
14032,1.654108707
346021,1.65353776
768681,1.65256622
938014,1.65050342
893288,1.649372609
348338,1.602634991
1218919,1.622265613
501932,1.646200759
501275,1.6222137
307201,1.632488287
566885,1.644668564
867638,1.596212441
459215,1.644351804
742036,1.627986108
347404,1.618021346
29555,1.617987032
581067,1.619793873
10906,1.640544126
305306,1.640544126
1222998,1.64012701
10890,1.635392748
326081,1.634308654
88389,1.634474278
29359,1.634115548
567341,1.629808877
1218974,1.629930052
1283620,1.583695195
22263,1.627124743
306336,1.625128101
31126,1.625121901
116235,1.625059464
307171,1.612797337
893227,1.622882926
1433587,1.587942901
1364833,1.587813208
1283852,1.586485435
31202,1.593333404
860047,1.621783552
345303,1.448530431
860043,1.618687005
1373213,1.580555695
1429130,1.580405946
1433505,1.576894147
3580,1.612794176
1022729,1.607365513
765046,1.573018484
579602,1.579971184
1236824,1.606315592
310953,1.602560295
814640,1.603488892
567428,1.603074543
1105698,1.578015371
1432730,1.553965622
1431250,1.553593432
770833,1.599794182
567021,1.4767899
511518,1.592423658
377747,1.55716692
1283900,1.596629894
355189,1.544249051
806029,1.595578481
931594,1.592455509
566873,1.596164226
375994,1.560449095
1106392,1.587023939
307331,1.458097653
804563,1.590869549
521826,1.587969728
546143,1.559267783
894908,1.590417001
1106808,1.58954042
715415,1.589143981
499752,1.588556016
1429144,1.517860432
893984,1.587136353
1104617,1.585992051
1433497,1.53586037
11516,1.584925962
307860,1.578146087
354431,1.512292478
568538,1.575394732
826818,1.429335772
